38	32
39	32
40	32
41	32
42	32
43	32
44	32
45	32
46	32
47	32
48	32
15	33
16	33
17	33
18	33
19	33
20	33
21	33
37	33
38	33
39	33
40	33
41	33
42	33
43	33
44	33
45	33
46	33
47	33
15	34
16	34
17	34
18	34
19	34
20	34
21	34
31	34
36	34
37	34
38	34
39	34
40	34
41	34
42	34
43	34
44	34
45	34
46	34
47	34
15	35
16	35
17	35
18	35
19	35
20	35
21	35
36	35
37	35
38	35
39	35
40	35
41	35
42	35
43	35
44	35
45	35
46	35
47	35
15	36
16	36
17	36
18	36
19	36
20	36
21	36
22	36
35	36
36	36
37	36
38	36
39	36
40	36
41	36
42	36
43	36
44	36
45	36
46	36
47	36
15	37
16	37
17	37
18	37
19	37
20	37
21	37
22	37
23	37
31	37
34	37
35	37
36	37
37	37
38	37
39	37
40	37
41	37
42	37
43	37
44	37
45	37
46	37
15	38
16	38
17	38
18	38
19	38
20	38
21	38
22	38
23	38
24	38
34	38
35	38
36	38
37	38
38	38
39	38
40	38
41	38
42	38
43	38
44	38
45	38
46	38
15	39
16	39
17	39
18	39
19	39
20	39
21	39
22	39
23	39
24	39
25	39
33	39
34	39
35	39
36	39
37	39
38	39
39	39
40	39
41	39
42	39
43	39
44	39
45	39
16	40
17	40
18	40
19	40
20	40
21	40
22	40
23	40
24	40
25	40
34	40
35	40
36	40
37	40
38	40
39	40
40	40
41	40
42	40
43	40
44	40
45	40
16	41
17	41
18	41
19	41
20	41
21	41
22	41
23	41
24	41
40	41
41	41
43	41
44	41
45	41
20	42
21	42
58	42
64	44
33	46
53	47
